player_name,team_id,season,beta_unavailable,se_unavailable,n_matches,n_unavail,n_avail,xpts_per_match_present,xpts_season_total,gbp_per_point,value_gbp_per_match,value_gbp_season_total
Leandro Trossard,Brighton,2019,-0.10179874553937288,0.2225832157580106,38,16,22,0.10179874553937288,3.8683523304961693,2498950.381679389,254390.01402009887,9666820.532763757
Leandro Trossard,Brighton,2020,0.03365702604847709,0.1259691372730644,36,17,19,-0.03365702604847709,-1.2116529377451752,2397918.6376537364,-80706.81004964051,-2905445.161787058
Leandro Trossard,Brighton,2021,-0.04241947021658224,0.39873450077369726,29,14,15,0.04241947021658224,1.230164636280885,2494866.920152091,105830.93301372789,3069097.0573981083
Lee Grant,Man United,2019,-0.5271756297114887,0.36387280868270055,38,9,29,0.5271756297114887,20.03267392903657,2498950.381679389,1317385.741079597,50060658.16102468
Lee Grant,Man United,2020,-0.15369631806952005,0.35642169597085094,36,9,27,0.15369631806952005,5.533067450502722,2397918.6376537364,368551.2656376589,13267845.56295572
Leif Davis,Ipswich,2024,-0.34982465075620367,0.22297976185975107,38,2,36,0.34982465075620367,13.29333672873574,2706399.23591213,946765.1675098174,35977076.36537307
Leon Bailey,Aston Villa,2022,-0.019257110401537058,0.335247870653595,33,9,24,0.019257110401537058,0.635484643250723,2490503.323836657,47959.89746251751,1582676.6162630778
Leon Bailey,Aston Villa,2023,-0.060188265800454326,0.5986422667933013,30,15,15,0.060188265800454326,1.8056479740136298,2692249.527410207,162041.83015691309,4861254.904707392
Leon Bailey,Aston Villa,2024,0.9093405026195954,0.7320102548633711,29,11,18,-0.9093405026195954,-26.370874575968266,2706399.23591213,-2461038.4414736256,-71370114.80273513
Leon Balogun,Brighton,2019,-0.11605152356382797,0.3741162330524657,38,16,22,0.11605152356382797,4.409957895425463,2498950.381679389,290006.99910430255,11020265.965963496
Leroy Sané,Man City,2019,-0.027465282984138306,0.33591079563351306,38,31,7,0.027465282984138306,1.0436807533972556,2498950.381679389,68634.37939614485,2608106.4170535044
Levi Colwill,Brighton,2022,0.01838529569943312,0.5045489572091334,38,4,34,-0.01838529569943312,-0.6986412365784584,2490503.323836657,-45788.640049157984,-1739968.321868003
Levi Colwill,Chelsea,2023,0.08401666736098695,0.30179589351453023,38,20,18,-0.08401666736098695,-3.192633359717504,2692249.527410207,-226193.83299719766,-8595365.653893512
Levi Colwill,Chelsea,2024,0.13072051914488533,0.659217579562524,29,7,22,-0.13072051914488533,-3.7908950552016747,2706399.23591213,-353781.91313175467,-10259675.480820885
Lewis Cook,Bournemouth,2019,0.03734673013497136,0.44499201989463066,38,4,34,-0.03734673013497136,-1.4191757451289118,2498950.381679389,-93327.62552526384,-3546449.7699600253
Lewis Dunk,Brighton,2020,-0.3267959085840823,0.33232493639480926,38,22,16,0.3267959085840823,12.418244526195128,2397918.6376537364,783629.9999027576,29777939.99630479
Lewis Dunk,Brighton,2021,0.5020165472683867,0.2862770068384437,35,20,15,-0.5020165472683867,-17.570579154393535,2494866.920152091,-1252464.4771488665,-43836256.700210325
Lewis Dunk,Brighton,2024,-0.21033381351732502,0.33749018760708654,36,7,29,0.21033381351732502,7.5720172866237005,2706399.23591213,569247.2721897729,20492901.798831824
Lewis Hall,Newcastle,2024,0.12390594366979563,0.234623492285384,38,7,31,-0.12390594366979563,-4.708425859452234,2706399.23591213,-335338.9512729063,-12742880.148370441
Lewis Miley,Newcastle,2023,0.17484579958120433,0.29935825991724124,38,16,22,-0.17484579958120433,-6.644140384085764,2692249.527410207,-470728.5212921571,-17887683.80910197
Lewis Miley,Newcastle,2024,-0.24411947322975136,0.2817515000547729,36,6,30,0.24411947322975136,8.788301036271049,2706399.23591213,660684.7558202709,23784651.20952975
Liam Cooper,Leeds,2020,-0.12097457399329264,0.18355796165256227,38,8,30,0.12097457399329264,4.597033811745121,2397918.6376537364,290087.18566073745,11023313.055108022
Liam Cooper,Leeds,2021,0.06880768355918088,0.33292504972381615,34,27,7,-0.06880768355918088,-2.33946124101215,2494866.920152091,-171666.01356409327,-5836644.461179171
Lisandro Martínez,Man United,2022,-0.21565998338482129,0.27585526576174824,38,11,27,0.21565998338482129,8.195079368623208,2490503.323836657,537101.9054384556,20409872.406661313
Lisandro Martínez,Man United,2023,-0.19574359446819173,0.1886350542143227,35,23,12,0.19574359446819173,6.85102580638671,2692249.527410207,526990.5997005644,18444670.989519753
Lisandro Martínez,Man United,2024,0.019330707099919464,0.6337305858444618,30,11,19,-0.019330707099919464,-0.5799212129975839,2706399.23591213,-52316.61092486323,-1569498.3277458968
Lloyd Kelly,Bournemouth,2019,-0.3908971043586528,0.21999364519499975,38,34,4,0.3908971043586528,14.854089965628807,2498950.381679389,976832.4681344235,37119633.78910809
Lloyd Kelly,Bournemouth,2022,0.06723845308250331,0.3979358410567156,34,27,7,-0.06723845308250331,-2.2861074048051124,2490503.323836657,-167457.59089160964,-5693558.090314727
Lloyd Kelly,Newcastle,2024,-0.13026808199966472,0.5104688328865957,38,2,36,0.13026808199966472,4.9501871159872595,2706399.23591213,352557.43758763134,13397182.62832999
Loris Karius,Liverpool,2019,-0.12643730626959065,0.3239880625611501,38,2,36,0.12643730626959065,4.804617638244445,2498950.381679389,315960.55476090737,12006501.080914482
Lovre Kalinic,Aston Villa,2020,-0.2301924374076983,0.1969723478661035,38,2,36,0.2301924374076983,8.747312621492535,2397918.6376537364,551982.7359068609,20975343.964460712
Loïc Badé,Nott'm Forest,2022,0.07620143868531537,0.241188675775684,38,31,7,-0.07620143868531537,-2.895654670041984,2490503.323836657,-189779.93632691316,-7211637.5804227
Lucas Bergvall,Tottenham,2024,0.23047773752504255,0.5933464497032155,38,18,20,-0.23047773752504255,-8.758154025951617,2706399.23591213,-623764.7727325317,-23703061.363836203
Lucas Digne,Aston Villa,2021,0.27115059933128494,0.21423407926825563,38,14,24,-0.27115059933128494,-10.303722774588827,2494866.920152091,-676484.6606510364,-25706417.104739387
Lucas Digne,Aston Villa,2022,-0.1712435193954605,0.19766919761122273,33,11,22,0.1712435193954605,5.651036140050197,2490503.323836657,426482.55423988146,14073924.289916089
Lucas Digne,Aston Villa,2023,0.06013647872683564,0.8901931680357305,30,15,15,-0.06013647872683564,-1.804094361805069,2692249.527410207,-161902.40643243722,-4857072.192973116
Lucas Digne,Everton,2019,-0.24031543641223185,0.338374741472601,38,20,18,0.24031543641223185,9.13198658366481,2498950.381679389,600536.3515457958,22820381.35874024
Lucas Digne,Everton,2020,-0.09809098892957324,0.4729660674475821,32,25,7,0.09809098892957324,3.1389116457463437,2397918.6376537364,235214.21054011,7526854.73728352
Lucas Digne,Everton,2021,-0.019081059536144862,0.5581378809684912,29,9,20,0.019081059536144862,0.5533507265482009,2494866.920152091,47604.70423818042,1380536.422907232
Lucas Paquetá,West Ham,2024,0.16073625251439957,0.45873349245063566,38,14,24,-0.16073625251439957,-6.107977595547184,2706399.23591213,-435016.4709883502,-16530625.897557309
Ludwig Augustinsson,Aston Villa,2022,0.0566244287821408,0.3698595526258724,38,13,25,-0.0566244287821408,-2.1517282937213507,2490503.323836657,-141023.32809227373,-5358886.467506403
Luis Díaz,Liverpool,2022,-0.24581961745741748,0.2199988809481731,38,21,17,0.24581961745741748,9.341145463381864,2490503.323836657,612214.5743419538,23264153.824994244
Luis Sinisterra,Bournemouth,2023,0.02500702088394001,0.2216430250037799,38,17,21,-0.02500702088394001,-0.9502667935897203,2692249.527410207,-67325.14015672466,-2558355.325955537
Luis Sinisterra,Bournemouth,2024,0.012318884410915137,0.43011326708919795,34,26,8,-0.012318884410915137,-0.41884206997111467,2706399.23591213,-33339.81935699058,-1133553.8581376798
Luis Sinisterra,Leeds,2022,0.022414015401345133,0.23318151084178965,38,20,18,-0.022414015401345133,-0.8517325852511151,2490503.323836657,-55822.179857576084,-2121242.834587891
Lukas Rupp,Norwich,2019,-0.23631973569393036,0.4655351072211396,38,14,24,0.23631973569393036,8.980149956369354,2498950.381679389,590551.2937107197,22440949.16100735
Luke Ayling,Leeds,2021,-0.10192688769633466,0.28925284605398455,38,9,29,0.10192688769633466,3.8732217324607174,2494866.920152091,254294.02038764252,9663172.774730416
Luke Freeman,Sheffield United,2019,-0.3119903099780778,0.47762811727148546,38,4,34,0.3119903099780778,11.855631779166957,2498950.381679389,779648.3041999885,29626635.559599563
Luke Shaw,Man United,2019,-0.21065118648100442,0.32465189788400745,38,14,24,0.21065118648100442,8.004745086278168,2498950.381679389,526406.8628579222,20003460.788601045
Luke Shaw,Man United,2020,-0.0022762599293197905,0.21786677660411427,36,11,25,0.0022762599293197905,0.08194535745551246,2397918.6376537364,5458.2861086603025,196498.29991177088
Luke Shaw,Man United,2021,-0.5015318571346514,0.2892927283044604,33,29,4,0.5015318571346514,16.550551285443497,2494866.920152091,1251255.2397676862,41291422.912333645
Luke Shaw,Man United,2022,-0.1941541926703153,0.347183675092381,27,10,17,0.1941541926703153,5.242163202098514,2490503.323836657,483541.662182243,13055624.878920563
Luke Shaw,Man United,2023,-0.01029370252362018,0.6769286069704781,25,19,6,0.01029370252362018,0.2573425630905045,2692249.527410207,27713.215754517685,692830.3938629421
Luke Shaw,Man United,2024,0.1921076941203657,0.9751721214048655,23,16,7,-0.1921076941203657,-4.418476964768411,2706399.23591213,-519920.116580199,-11958162.681344576
Lyle Foster,Burnley,2023,-0.007950550008757967,0.37200022706056834,38,8,30,0.007950550008757967,0.30212090033280276,2692249.527410207,21404.864503729852,813384.8511417344
Lys Mousset,Sheffield United,2019,-0.11138087363638786,0.2654520768111166,38,18,20,0.11138087363638786,4.232473198182739,2498950.381679389,278335.27668543527,10576740.51404654
Lys Mousset,Sheffield United,2020,0.0035945379908509933,0.22636104644737504,35,24,11,-0.0035945379908509933,-0.12580882967978477,2397918.6376537364,-8619.409642016013,-301679.33747056045
Mads Bech Sørensen,Brentford,2022,-0.07818237630423358,0.29319357902885246,38,8,30,0.07818237630423358,2.970930299560876,2490503.323836657,194713.46805114203,7399111.785943398
Mads Hermansen,Leicester,2024,0.12184887597149244,0.20662727209237336,38,11,27,-0.12184887597149244,-4.630257286916713,2706399.23591213,-329771.70482599904,-12531324.783387965
Mads Roerslev,Brentford,2024,-0.01324225706510801,0.3137197389624836,38,11,27,0.01324225706510801,0.5032057684741044,2706399.23591213,35838.83440276032,1361875.7073048924
Mahmoud Trezeguet,Aston Villa,2019,0.023857352130430942,0.45915213469468097,38,11,27,-0.023857352130430942,-0.9065793809563758,2498950.381679389,-59618.33921219999,-2265496.8900635997
Mahmoud Trezeguet,Aston Villa,2020,-0.35452428367254346,0.4361588524810726,37,16,21,0.35452428367254346,13.117398495884109,2397918.6376537364,850120.3873192322,31454454.330811594
Malo Gusto,Chelsea,2023,-0.03163175267556351,0.24941812761069468,38,23,15,0.03163175267556351,1.2020066016714133,2692249.527410207,85160.57119194239,3236101.705293811
Malo Gusto,Chelsea,2024,-0.7922611604837211,0.40962773757993426,29,7,22,0.7922611604837211,22.97557365402791,2706399.23591213,2144174.9993760004,62181074.98190401
Mamadou Sakho,Crystal Palace,2019,0.0062851307385194816,0.18738563456805712,38,18,20,-0.0062851307385194816,-0.2388349680637403,2498950.381679389,-15706.22985792812,-596836.7346012685
Mamadou Sakho,Crystal Palace,2020,-0.10273179746201505,0.26408662811060724,36,14,22,0.10273179746201505,3.6983447086325416,2397918.6376537364,246342.4918138347,8868329.70529805
Mamadou Sarr,Chelsea,2024,-0.1520838722202552,0.7298457937346474,38,11,27,0.1520838722202552,5.779187144369698,2706399.23591213,411599.6755714567,15640787.671715356
Manor Solomon,Fulham,2022,-0.15545332797817746,0.4199939408314996,38,20,18,0.15545332797817746,5.907226463170743,2490503.323836657,387157.030031121,14711967.141182596
Manuel Akanji,Man City,2022,-0.11865407653404547,0.2740749739453217,38,10,28,0.11865407653404547,4.508854908293728,2490503.323836657,295508.37199480936,11229318.135802755
Manuel Akanji,Man City,2023,0.3525616889194998,0.44396065382425487,36,7,29,-0.3525616889194998,-12.692220801101993,2692249.527410207,-949184.0403764676,-34170625.453552835
Manuel Akanji,Man City,2024,0.11714894269989962,0.4780487384080563,31,11,20,-0.11714894269989962,-3.631617223696888,2706399.23591213,-317051.80901092227,-9828606.07933859
Manuel Lanzini,West Ham,2019,0.18814551735035556,0.2453624137101151,38,12,26,-0.18814551735035556,-7.149529659313512,2498950.381679389,-470166.31239393714,-17866319.870969612
Manuel Lanzini,West Ham,2020,-0.011360438197169864,0.18592964727135083,35,9,26,0.011360438197169864,0.39761533690094525,2397918.6376537364,27241.40648490703,953449.2269717461
Manuel Ugarte,Man United,2024,0.1732386712066426,0.47005735197903625,38,4,34,-0.1732386712066426,-6.583069505852419,2706399.23591213,-468853.0073840903,-17816414.28059543
Marc Albrighton,Leicester,2019,0.08862959939214565,0.4492647579965425,38,15,23,-0.08862959939214565,-3.3679247769015346,2498950.381679389,-221480.97122909373,-8416276.906705562
Marc Cucurella,Chelsea,2022,0.2236507350810365,0.258963161844332,38,11,27,-0.2236507350810365,-8.498727933079387,2490503.323836657,-557002.8990978331,-21166110.165717658
Marc Cucurella,Chelsea,2023,-0.0580537935992963,0.4677007729203395,32,3,29,0.0580537935992963,1.8577213951774816,2692249.527410207,156295.29838207515,5001449.548226405
Marc Guiu,Chelsea,2024,-0.131985944917626,0.5928703475401756,38,11,27,0.131985944917626,5.015465906869788,2706399.23591213,357206.6604762035,13573853.098095734
Marc Guéhi,Crystal Palace,2023,-0.02045646404109437,0.32704565686744635,38,7,31,0.02045646404109437,0.7773456335615861,2692249.527410207,55073.90564712021,2092808.414590568
Marcel Sabitzer,Man United,2022,-0.18057154793535712,0.6216841990810253,38,12,26,0.18057154793535712,6.861718821543571,2490503.323836657,449714.0403233372,17089133.53228681
Marco van Ginkel,Chelsea,2019,-0.46655650706131613,0.9272319223874614,38,31,7,0.46655650706131613,17.729147268330014,2498950.381679389,1165901.5613958787,44304259.33304339
Marcos Alonso,Chelsea,2019,-0.08504119408959292,0.2891729425369603,38,6,32,0.08504119408959292,3.231565375404531,2498950.381679389,212513.72442865925,8075521.528289051
Marcos Alonso,Chelsea,2021,-0.034294280221930144,0.26090093398564046,35,16,19,0.034294280221930144,1.200299807767555,2494866.920152091,85559.66527611963,2994588.284664187
Marcos Senesi,Bournemouth,2023,0.24385534721882918,0.25144293601599277,38,5,33,-0.24385534721882918,-9.266503194315508,2692249.527410207,-656519.4433063448,-24947738.8456411
Marcos Senesi,Bournemouth,2024,0.09546313988721503,0.35930552473865834,34,14,20,-0.09546313988721503,-3.245746756165311,2706399.23591213,-258361.36884853154,-8784286.540850073
Marcus Bettinelli,Chelsea,2022,-0.11115392284555331,0.2896532182915862,38,7,31,0.11115392284555331,4.223849068131026,2490503.323836657,276829.21430433384,10519510.143564686
Marcus Bettinelli,Chelsea,2023,0.016340627120948525,0.547189258597523,32,7,25,-0.016340627120948525,-0.5229000678703528,2692249.527410207,-43993.045643960075,-1407777.4606067224
Marcus Rashford,Aston Villa,2024,-0.16722777927667182,0.3119279689634486,38,12,26,0.16722777927667182,6.354655612513529,2706399.23591213,452585.134057667,17198235.094191346
Marcus Rashford,Man United,2019,-0.2608262202285059,0.1586055490195236,38,13,25,0.2608262202285059,9.911396368683224,2498950.381679389,651791.7825920172,24768087.738496654
Marcus Rashford,Man United,2020,-0.19559360219468092,0.5729460588324695,36,7,29,0.19559360219468092,7.041369679008513,2397918.6376537364,469017.5441084561,16884631.58790442
Marcus Rashford,Man United,2021,-0.07831996312241217,0.26121888954818445,33,16,17,0.07831996312241217,2.5845587830396015,2494866.920152091,195397.8851816378,6448130.210994047
Marcus Rashford,Man United,2022,1.2118611526500873,0.6081749537092337,27,4,23,-1.2118611526500873,-32.72025112155236,2490503.323836657,-3018144.228703565,-81489894.17499626
Marcus Rashford,Man United,2023,0.026248455354466946,0.6556234374016179,25,5,20,-0.026248455354466946,-0.6562113838616737,2692249.527410207,-70667.39152331155,-1766684.7880827887
Marcus Rashford,Man United,2024,-0.7915025761724996,0.36252470530886244,23,6,17,0.7915025761724996,18.204559251967492,2706399.23591213,2142121.9673757358,49268805.24964192
Marcus Tavernier,Bournemouth,2022,-0.13012316937874346,0.3323373134633095,38,24,14,0.13012316937874346,4.944680436392252,2490503.323836657,324072.18584592093,12314743.062144997
Marcus Tavernier,Bournemouth,2024,-0.27046871035836406,0.3199609109730916,35,25,10,0.27046871035836406,9.466404862542742,2706399.23591213,731996.3110520157,25619870.88682055
Marek Rodák,Fulham,2020,0.1462954020184501,0.18655372731062625,38,8,30,-0.1462954020184501,-5.5592252767011034,2397918.6376537364,-350804.47110308753,-13330569.901917325
Mario Vrancic,Norwich,2019,0.6438961530326212,0.46693701554986167,38,2,36,-0.6438961530326212,-24.468053815239603,2498950.381679389,-1609064.537382759,-61144452.42054484
Mark Flekken,Brentford,2023,-0.018553388613647845,0.5997430240598746,38,8,30,0.018553388613647845,0.7050287673186181,2692249.527410207,49950.351726951325,1898113.3656241503
Mark Noble,West Ham,2019,-0.3180083827099346,0.3562825578405515,38,17,21,0.3180083827099346,12.084318542977515,2498950.381679389,794687.1693502363,30198112.43530898
Mark Noble,West Ham,2020,0.013075761512013256,0.3016887992011035,35,3,32,-0.013075761512013256,-0.45765165292046395,2397918.6376537364,-31354.61223117199,-1097411.4280910196
Mark O'Mahony,Brighton,2023,0.03740545969657681,0.2713255609634287,38,20,18,-0.03740545969657681,-1.421407468469919,2692249.527410207,-100704.83119067046,-3826783.585245478
Marko Grujić,Liverpool,2020,0.16304540619587948,0.25645366757749577,38,21,17,-0.16304540619587948,-6.19572543544342,2397918.6376537364,-390969.6183009234,-14856845.495435089
Martial Godo,Fulham,2022,-0.30877137254555354,0.47295137788773084,38,15,23,0.30877137254555354,11.733312156731035,2490503.323836657,768996.1296303079,29221852.9259517
Martin Dúbravka,Newcastle,2020,-0.32560234886879935,0.33642000471728284,38,26,12,0.32560234886879935,12.372889257014375,2397918.6376537364,780767.9408163279,29669181.75102046
Martin Dúbravka,Newcastle,2021,0.27240295807363846,0.5444858991740863,31,15,16,-0.27240295807363846,-8.444491700282793,2494866.920152091,-679609.1290494975,-21067883.000534426
Martin Dúbravka,Newcastle,2023,0.3755145582219903,0.25561577980199346,31,14,17,-0.3755145582219903,-11.6409513048817,2692249.527410207,-1010978.891908806,-31340345.649172988
Martin Dúbravka,Newcastle,2024,-0.20371817821900445,0.3480596549380663,31,8,23,0.20371817821900445,6.315263524789138,2706399.23591213,551342.7218733248,17091624.37807307
Martin Kelly,Crystal Palace,2019,0.11629766889503121,0.21391805779226697,38,11,27,-0.11629766889503121,-4.419311418011186,2498950.381679389,-290622.10407366144,-11043639.954799136
Martin Kelly,Crystal Palace,2020,0.019253320628209447,0.31994029620557785,36,17,19,-0.019253320628209447,-0.6931195426155401,2397918.6376537364,-46167.89637110658,-1662044.2693598368
Martin Ødegaard,Arsenal,2020,0.13285034283996844,0.1575715507547659,38,20,18,-0.13285034283996844,-5.048313027918801,2397918.6376537364,-318564.3131146489,-12105443.89835666
Martin Ødegaard,Arsenal,2022,-0.4554467206744137,0.30971867893549865,32,9,23,0.4554467206744137,14.574295061581239,2490503.323836657,1134291.571670133,36297330.29344425
Martin Ødegaard,Arsenal,2023,-0.25492435717462447,0.6050528250753744,35,13,22,0.25492435717462447,8.922352501111856,2692249.527410207,686319.9801287336,24021199.304505672
Martin Ødegaard,Arsenal,2024,-0.5124187474401851,0.4560953323819203,28,6,22,0.5124187474401851,14.347724928325183,2706399.23591213,1386809.7065391678,38830671.7830967
Marçal,Wolves,2020,-0.05988468251270923,0.23565313342258873,38,14,24,0.05988468251270923,2.2756179354829507,2397918.6376537364,143598.59630720224,5456746.659673685
Mason Greenwood,Man United,2019,0.005677450907880965,0.41852512869971265,38,19,19,-0.005677450907880965,-0.21574313449947669,2498950.381679389,-14187.668113215133,-539131.3883021751
Mason Greenwood,Man United,2020,-0.3362551953614048,0.40836725081842706,36,29,7,0.3362551953614048,12.105187033010573,2397918.6376537364,806312.5999650108,29027253.598740388
Mason Greenwood,Man United,2021,0.0038224722081573884,0.4460033700634514,33,7,26,-0.0038224722081573884,-0.12614158286919383,2494866.920152091,-9536.559465332586,-314706.46235597535
Mason Holgate,Everton,2022,-0.3388399754415852,0.3940916753039123,31,6,25,0.3388399754415852,10.50403923868914,2490503.323836657,843882.0850859992,26160344.637665972
Mason Mount,Chelsea,2019,-0.30240091145899006,0.016849931628300174,38,2,36,0.30240091145899006,11.491234635441621,2498950.381679389,755684.8731106383,28716025.178204257
Mason Mount,Chelsea,2020,-0.08927739409492402,0.21609710540216046,34,2,32,0.08927739409492402,3.035431399227417,2397918.6376537364,214079.92722137595,7278717.5255267825
Mason Mount,Chelsea,2022,-0.2550187826948195,0.5218522400909783,27,6,21,0.2550187826948195,6.885507132760126,2490503.323836657,635125.1259422262,17148378.400440104
Mason Mount,Man United,2023,-0.1729576507995156,0.2235138543839045,38,21,17,0.1729576507995156,6.572390730381593,2692249.527410207,465645.1536269755,17694515.837825067
Mason Mount,Man United,2024,0.16625818003109955,0.25194536956780395,35,12,23,-0.16625818003109955,-5.8190363010884845,2706399.23591213,-449961.0114003092,-15748635.399010822
Massimo Luongo,Ipswich,2024,-0.16977390532181436,0.3711618293763973,38,35,3,0.16977390532181436,6.451408402228946,2706399.23591213,459475.9676407767,17460086.770349517
Matej Vydra,Burnley,2020,0.019038410273169548,0.13901592481684322,38,26,12,-0.019038410273169548,-0.7234595903804428,2397918.6376537364,-45652.558825331624,-1734797.2353626017
Matej Vydra,Burnley,2021,0.2722647343237018,0.4729107622261791,35,11,24,-0.2722647343237018,-9.529265701329562,2494866.920152091,-679264.2791882012,-23774249.77158704
Mateo Kovacic,Chelsea,2019,0.06540341637803357,0.3488978938606512,38,10,28,-0.06540341637803357,-2.4853298223652756,2498950.381679389,-163439.89232102298,-6210715.9081988735
Mateo Kovacic,Chelsea,2020,-0.066641265303293,0.12435755732247233,34,16,18,0.066641265303293,2.2658030203119623,2397918.6376537364,159800.33210759357,5433211.291658182
Mateo Kovacic,Chelsea,2021,0.42730642473797475,0.23116221731506956,28,16,12,-0.42730642473797475,-11.964579892663293,2494866.920152091,-1066072.6638472322,-29850034.587722506
Mateo Kovacic,Chelsea,2022,0.12539479647537433,0.3928993753041857,27,8,19,-0.12539479647537433,-3.3856595048351066,2490503.323836657,-312296.15741374093,-8431996.250171004
Mateo Kovacic,Man City,2023,0.08196335510446896,0.22605847275590216,38,10,28,-0.08196335510446896,-3.1146074939698205,2692249.527410207,-220665.80404496152,-8385300.5537085375
Mateo Kovacic,Man City,2024,-0.29446289751713867,0.1290647434557742,35,7,28,0.29446289751713867,10.306201413099853,2706399.23591213,796934.160844856,27892695.62956996
Mateusz Klich,Leeds,2020,-0.014533230960158544,0.4388005453370924,38,12,26,0.014533230960158544,0.5522627764860246,2397918.6376537364,34849.50538469048,1324281.2046182381
Matheus Cunha,Wolves,2022,-0.02691452737117181,0.37433580698837104,38,6,32,0.02691452737117181,1.0227520401045287,2490503.323836657,67030.71987739608,2547167.355341051
Matheus França,Crystal Palace,2023,0.11941919286433542,0.4380298591560855,38,11,27,-0.11941919286433542,-4.537929328844746,2692249.527410207,-321506.2655527154,-12217238.091003185
Matheus França,Crystal Palace,2024,-0.11071032478007004,0.22752731142615978,34,21,13,0.11071032478007004,3.764151042522381,2706399.23591213,299626.3383923653,10187295.505340422
Matheus Nunes,Man City,2024,-0.36409076602266144,0.16003306171658338,38,4,34,0.36409076602266144,13.835449108861134,2706399.23591213,985374.9709663931,37444248.896722935
Matheus Nunes,Wolves,2022,0.10552184841304141,0.43153020599831676,38,15,23,-0.10552184841304141,-4.009830239695574,2490503.323836657,-262802.5142100675,-9986495.539982567
Mathew Ryan,Arsenal,2020,-0.2501795300597949,0.22075384441761184,38,14,24,0.2501795300597949,9.506822142272206,2397918.6376537364,599910.1578898353,22796585.999813743
Mathew Ryan,Brighton,2020,0.2210262628752847,0.26251523871079563,38,14,24,-0.2210262628752847,-8.398997989260819,2397918.6376537364,-530002.9951595993,-20140113.816064775
Mathias Jensen,Brentford,2021,-0.17532079414676333,0.20164989373861106,38,5,33,0.17532079414676333,6.662190177577006,2494866.920152091,437402.0497315542,16621277.889799058
Mathias Jensen,Brentford,2023,0.0630421651092736,0.20480874240546698,34,4,30,-0.0630421651092736,-2.1434336137153025,2692249.527410207,-169725.2392223581,-5770658.133560175
Mathias Jensen,Brentford,2024,0.14131128431325446,0.5731437183903371,28,22,6,-0.14131128431325446,-3.956715960771125,2706399.23591213,-382444.7518911537,-10708453.052952303
Mathias Normann,Norwich,2021,0.010887217251987324,0.13251313247390395,38,21,17,-0.010887217251987324,-0.41371425557551833,2494866.920152091,-27162.158174492328,-1032162.0106307084
Mathis Amougou,Chelsea,2024,0.3007994208159175,0.43332645670162107,38,23,15,-0.3007994208159175,-11.430377991004864,2706399.23591213,-814083.3226590104,-30935166.261042394
Mathys Tel,Tottenham,2024,-0.35686541957726814,0.410061243511419,38,8,30,0.35686541957726814,13.560885943936189,2706399.23591213,965820.2988673802,36701171.356960446
Matija Sarkic,Wolves,2020,-0.010305832545154742,0.2675135671733664,38,16,22,0.010305832545154742,0.3916216367158802,2397918.6376537364,24712.547936564995,939076.8215894699
Matija Sarkic,Wolves,2021,-0.1008781978990194,0.31948987537272877,34,7,27,0.1008781978990194,3.4298587285666597,2494866.920152091,251677.67890281967,8557041.08269587
Matija Sarkic,Wolves,2022,-0.2778154528362071,0.3403926753303418,34,10,24,0.2778154528362071,9.445725396431042,2490503.323836657,691900.3087017599,23524610.495859835
Mats Wieffer,Brighton,2024,0.12268402203329218,0.49603810388111946,38,25,13,-0.12268402203329218,-4.661992837265103,2706399.23591213,-332031.9434895289,-12617213.8526021
Matt Clarke,Brighton,2021,-0.2506979331385664,0.3820777431547654,38,19,19,0.2506979331385664,9.526521459265524,2494866.920152091,625457.98033791,23767403.252840582
Matt O'Riley,Brighton,2024,0.041967847282864956,0.35331139073829115,38,4,34,-0.041967847282864956,-1.5947781967488683,2706399.23591213,-113581.74981922269,-4316106.493130462
Matt Phillips,West Brom,2020,-0.022645759160806772,0.15406069297178593,38,10,28,0.022645759160806772,0.8605388481106573,2397918.6376537364,54302.6879555164,2063502.1423096228
Matt Ritchie,Newcastle,2019,0.04537400930120352,0.6154421923671575,38,31,7,-0.04537400930120352,-1.7242123534457339,2498950.381679389,-113387.39786156669,-4308721.118739534
Matt Ritchie,Newcastle,2020,0.07687205036231587,0.30954257618359454,34,7,27,-0.07687205036231587,-2.6136497123187397,2397918.6376537364,-184332.9222784539,-6267319.3574674325
Matthew Lowton,Burnley,2019,-0.09224094675322103,0.42040986615465664,38,21,17,0.09224094675322103,3.505155976622399,2498950.381679389,230505.54909542992,8759210.865626337
Matthew Lowton,Burnley,2020,-0.28675310844414026,0.17842743186402799,36,4,32,0.28675310844414026,10.32311190398905,2397918.6376537364,687610.623143347,24753982.43316049
Matthijs de Ligt,Man United,2024,0.3286961854195982,0.221814627745858,38,16,22,-0.3286961854195982,-12.490455045944731,2706399.23591213,-889583.1050668325,-33804157.99253963
Matty Cash,Aston Villa,2020,-0.20227203225605878,0.11493384161568027,38,20,18,0.20227203225605878,7.686337225730234,2397918.6376537364,485031.8760229011,18431211.28887024
Matty Cash,Aston Villa,2021,-0.06577587336578453,0.34402148026193796,36,15,21,0.06577587336578453,2.367931441168243,2494866.920152091,164102.05060440878,5907673.821758716
Matty Cash,Aston Villa,2022,0.2730795957944349,0.2178531915552507,29,14,15,-0.2730795957944349,-7.919308278038613,2490503.323836657,-680105.640998011,-19723063.58894232
Matty Cash,Aston Villa,2023,-0.13941022488388258,0.7120737801845548,23,6,17,0.13941022488388258,3.206435172329299,2692249.527410207,375327.11205978354,8632523.57737502
